32	0.000376300999	0.000065536000	0.174158453380
64	0.000388895001	0.000524288000	1.348147952895
96	0.000463902998	0.001769472000	3.814314650322
128	0.000422731999	0.004194304000	9.921898538391
160	0.000519302001	0.008192000000	15.775021067412
192	0.000586678998	0.014155776000	24.128656471186
224	0.000601618001	0.022478848000	37.363988358600
256	0.000734560999	0.033554432000	45.679571926203
288	0.001042989999	0.047775744000	45.806521661042
320	0.001253684000	0.065536000000	52.274735881550
352	0.001681096001	0.087228416000	51.887825544793
384	0.001895080000	0.113246208000	59.758009148109
416	0.002261523998	0.143982592000	63.666179153722
448	0.002383447001	0.179830784000	75.449877387648
480	0.002933943000	0.221184000000	75.387967653640
512	0.003350676001	0.268435456000	80.113820590405
544	0.003988420998	0.321978368000	80.728280225269
576	0.004388343001	0.382205952000	87.095733385974
608	0.005150408997	0.449511424000	87.276840395029
640	0.006406973000	0.524288000000	81.830842743651
672	0.006552032999	0.606928896000	92.632148844537
704	0.008397305002	0.697827328000	83.101343563162
736	0.007876971998	0.797376512000	101.228811293652
768	0.009561508999	0.905969664000	94.751745153448
800	0.010189965000	1.024000000000	100.491022296144
832	0.011461005000	1.151860736000	100.502594314739
864	0.011972344000	1.289945088000	107.743737397953
896	0.012939169999	1.438646272000	111.185359808852
928	0.015235260998	1.598357504000	104.911724463560
960	0.016297837999	1.769472000000	108.570965060531
992	0.017067167999	1.952382976000	114.394079681264
1024	0.019133632002	2.147483648000	112.236069333500
1056	0.020397220003	2.355167232000	115.465109049762
1088	0.021338652001	2.575826944000	120.711793036290
1120	0.023738743999	2.809856000000	118.365824244361
1152	0.025878109001	3.057647616000	118.155759210350
1184	0.028760399000	3.319595008000	115.422425398118
1216	0.029818036001	3.596091392000	120.601215718532
1248	0.033620296002	3.887529984000	115.630450835799
1280	0.034556645001	4.194304000000	121.374745720437
1312	0.037694152001	4.516806656000	119.827782726297
1344	0.037599043000	4.855431168000	129.137094472607
1376	0.039974150000	5.210570752000	130.348506520745
1408	0.042525576002	5.582618624000	131.276731530830
1440	0.045544629000	5.971968000000	131.123430603180
1472	0.047580672999	6.379012096000	134.067294426682
1504	0.054406854000	6.804144128000	125.060422129299
1536	0.056027243001	7.247757312000	129.361305746398
1568	0.061176307001	7.710244864000	126.033185753976
1600	0.062929336997	8.192000000000	130.177757957980
1632	0.068493229999	8.693415936000	126.923725689503
1664	0.071082023002	9.214885888000	129.637361162391
1696	0.075831168000	9.756803072000	128.664813286019
1728	0.078371645999	10.319560704000	131.674671017030
1760	0.080599438999	10.903552000000	135.280743084191
1792	0.081803182999	11.509170176000	140.693427249685
1824	0.093149880002	12.136808448000	130.293334223896
1856	0.094790304000	12.786860032000	134.896286776881
1888	0.100616383999	13.459718144000	133.772628363332
1920	0.103604256998	14.155776000000	136.633150125503
1952	0.112518391001	14.875426816000	132.204403952927
1984	0.113077540002	15.619063808000	138.127021579946
2016	0.121447007998	16.387080192000	134.931938317654
2048	0.125593403001	17.179869184000	136.789582680613
2080	0.134930913002	17.997824000000	133.385475571110
2112	0.137890849997	18.841337856000	136.639507671194
2144	0.138734835000	19.710803968000	142.075376872802
2176	0.143415543000	20.606615552000	143.684674066606
2208	0.148459739001	21.529165824000	145.016864295309
2240	0.152411240000	22.478848000000	147.488124891364
2272	0.160759312999	23.456055296000	145.907909522503
2304	0.165105561999	24.461180928000	148.154796433817
2336	0.173114563000	25.494618112000	147.270210374972
2368	0.177958061002	26.556760064000	149.230441793387
2400	0.186334324000	27.648000000000	148.378459783772
2432	0.193139645999	28.768731136000	148.953007484588
2464	0.201222585001	29.919346688000	148.687815971635
2496	0.207389998999	31.100239872000	149.960171763779
2528	0.220455066999	32.311803904000	146.568660651764
2560	0.222594841001	33.554432000000	150.742181845030
2592	0.236643353997	34.828517376000	147.177247058414
2624	0.240706606000	36.134453248000	150.118244980494
2656	0.255546444001	37.472632832000	146.637269708363
2688	0.252641974002	38.843449344000	153.748993995827
2720	0.276802142998	40.247296000000	145.400955223963
2752	0.274319897999	41.684566016000	151.956042270704
2784	0.289570490997	43.155652608000	149.033323317631
2816	0.291531221003	44.660948992000	153.194394886490
2848	0.304716300001	46.200848384000	151.619222154658
2880	0.310288780998	47.775744000000	153.971870482394
2912	0.320896282003	49.386029056000	153.900284377842
2944	0.330099552000	51.032096768000	154.596080057541
2976	0.344911990003	52.714340352000	152.834177644836
3008	0.351951361998	54.433153024000	154.661009734538
3040	0.364578534998	56.188928000000	154.120230913446
3072	0.377248988003	57.982058496000	153.697055101292
3104	0.389024125998	59.812937728000	153.751229630254
3136	0.394400056000	61.681958912000	156.394396941794
3168	0.412224917003	63.589515264000	154.259271191771
3200	0.417584559000	65.536000000000	156.940668871883
3232	0.434862788999	67.521806336000	155.271520222175
3264	0.440854477998	69.547327488000	157.755746984392
3296	0.460631474998	71.612956672000	155.466919997810
3328	0.464830459001	73.719087104000	158.593495061496
3360	0.477528427000	75.866112000000	158.872451796492
3392	0.488170576002	78.054424576000	159.891702640687
3424	0.513126256003	80.284418048000	156.461333071205
3456	0.517816263000	82.556485632000	159.432006159301
3488	0.540047384999	84.871020544000	157.154766232629
3520	0.549059785997	87.228416000000	158.868702871025
3552	0.563244776000	89.629065216000	159.129865087311
3584	0.568482048002	92.073361408000	161.963533820672
3616	0.596800801002	94.561697792000	158.447672377779
3648	0.602083874001	97.094467584000	161.264022799446
3680	0.631500961001	99.672064000000	157.833590374992
3712	0.637698942002	102.294880256000	160.412497996003
3744	0.661170831001	104.963309568000	158.753690644634
